Base Folder,Mesh Folder,Chamfer Distance,Hausdorff Distance
091,./091/oven,0.6218552271943577,0.8006443350352016
091,./091/03710193_c6bc72f24af5ef42531a9cd007e29075.obj,inf,inf
091,./091/Cat_house,0.6677257853081375,0.811419564032656
091,./091/Washing_Machine,0.5886903167071669,0.7557362669313543
091,./091/Mechanical_typewriter,0.6815911954255683,0.8763232363186928
091,./091/Meal_delivery_robot,0.6916838510932315,0.8156135626566913
091,./091/Salmon,0.6226486256601489,0.7802469034438365
092,./092/Plastic_Test_Tube_with-Cork-Stopper,0.3424871635445776,0.4462899404574419
092,./092/.DS_Store,inf,inf
092,./092/silver_rocket,0.1700720764125766,0.3918799799390422
092,./092/torch,0.3449892454856222,0.5556187969208165
092,./092/Pass_Scanner,0.1794812576822276,0.3246820155058283
092,./092/Personal_Water_Purifier,0.2331300069286293,0.3708639651351421
092,./092/Strawberry_Icecream_Cone,0.3385732817471966,0.4346693613091104
092,./092/Wooden_stick,0.2154294903589226,0.3608574743059924
092,./092/golden_microphone,0.1854031518975996,0.2703518809465265
092,./092/03759954_a15b163ce08749f84fdb7f619836e43d.obj,inf,inf
093,./093/.DS_Store,inf,inf
093,./093/Nuclear_Reactor,0.4058996440720769,0.5246768476445594
093,./093/03797390_62684ad0321b35189a3501eead248b52.obj,inf,inf
093,./093/Barrel,0.2678716134555793,0.4133485341152335
093,./093/Toilet_Roll,0.3756029102773104,0.4170342459339682
093,./093/Mug_with_a_red_heart,0.3746933446896186,0.4197966004293725
093,./093/Magic_Mug,0.3807231509198783,0.4129719712365959
093,./093/Tunnelling_Shield_Machine,0.3613239131627546,0.4646523361500138
093,./093/Beer_stein,0.2793195528399562,0.425179329202338
093,./093/Wooden_Tankard,0.3535536943756092,0.4103337203488364
094,./094/Tropical_Aquarium_Fish,0.0951339163746251,0.2086645973285683
094,./094/Wooden_Raft,0.1428507599829987,0.1779941612761536
094,./094/Cobblestone,0.3400380815468587,0.5245772658900784
094,./094/.DS_Store,inf,inf
094,./094/Cushion_Soft_Knot_Pillow,0.0922134049791103,0.128249845021126
094,./094/Dragon_Skin_Purse,0.1388703316378494,0.1422338627352359
094,./094/handbag,0.1946568369486633,0.323975819508387
094,./094/03938244_ddf0c95f168e43f2283b00891f680579.obj,inf,inf
094,./094/Commercial_brochure,0.1155254043780754,0.1541114132197483
094,./094/Jewellery_decorated_pillow_with_gold_and_diamond,0.1419026733703937,0.1673132207582953
095,./095/black_computer_case_with_RGB_lights,0.2170476074788979,0.2465137464670975
095,./095/concert_hall,0.1987945455125025,0.2929913871674444
095,./095/02808440_cd21cb60750fd91f4eda040ae95dd4aa.obj,inf,inf
095,./095/.DS_Store,inf,inf
095,./095/Podium,0.2085685008419956,0.2471301077079109
095,./095/Stone_table,0.2543753416613939,0.2934414024378561
095,./095/Travel_Makeup_Bag,0.259013973482595,0.2923637990275033
095,./095/an_orange_shoe_box_with_Nike_logo,0.2616824246580179,0.3177402542737943
095,./095/marble_base,0.1794842802527069,0.2246554648132127
095,./095/Bento_box_lunch,0.1833731590064265,0.2274273854883957
096,./096/.DS_Store,inf,inf
096,./096/A_green_Smith_Wesson_J-Frame,0.1511962702924447,0.2072151018529701
096,./096/03948459_d706263b307d12c9d4f4334cc3aff513.obj,inf,inf
096,./096/Sustainable_shrimp,0.2458643737829692,0.3487141290396744
096,./096/Taser_gun_with_electricity,0.2282029167516694,0.2982864216196602
096,./096/Desert_Eagle,0.2033176373417364,0.2402089269379444
096,./096/colt_1911,0.2047659354083377,0.2967984103155152
096,./096/hairdryer,0.1580228607700657,0.2092362386536373
096,./096/Controller_with_bottons_on_it,0.2897983232537768,0.4824815506215422
096,./096/Handcrafted_Wooden_Boomerang,0.2443513701710352,0.4451418909379869
097,./097/.DS_Store,inf,inf
097,./097/03991062_e7bd0fe36857413d236f012e801e4d49.obj,inf,inf
097,./097/diamond_decoration,0.3053740481665934,0.4908508480815136
097,./097/Lavender_in_white_and_purple,0.2859929441493324,0.4856005754233349
097,./097/Rose,0.2623575972519267,0.4530702279304639
097,./097/Beautiful_Blue_Phalaenopsis_Orchid,0.2754047847848594,0.4374606636413067
097,./097/Lily,0.3044358070532668,0.5130250332529266
097,./097/Blue_Hydrangea_in_Natural_Wrap,0.290464501221773,0.5512407068103093
097,./097/golden_plant,0.3234641657435807,0.5219254225706629
097,./097/house_plant,0.266937530135842,0.4857896055134766
098,./098/.DS_Store,inf,inf
098,./098/Couch,0.2487886604705689,0.314691264460214
098,./098/Park_bench_with_armrests,0.229297418355524,0.2788394262462503
098,./098/Duffel_bag,0.3605249104521315,0.387954908980063
098,./098/Loveseat_with_cushions,0.1899663323330079,0.2722948990420463
098,./098/Relaxation_Pod,0.249721889669273,0.3379379258857342
098,./098/Healing_Energy_Bed,0.2337502016431023,0.3292693369646298
098,./098/Time_Traveler’s_Cot,0.2585340142144946,0.3126130125509652
098,./098/Dream_Bed,0.2599798960984851,0.3320144125213742
098,./098/04256520_3425e406f20e69efddfee72cbd7395cd.obj,inf,inf
099,./099/.DS_Store,inf,inf
099,./099/Sea_Platform,0.2426492168922844,0.3278948769338865
099,./099/Holographic_Projection_Table,0.0990785413209624,0.1379183585273873
099,./099/Bun,0.4205189578610226,0.4578381402426389
099,./099/Environmental_Sensor_Pod,0.3822313980334753,0.4831370866038457
099,./099/Space_city_with_building_and_grass,0.1370015400001971,0.1787582153908608
099,./099/04460130_e5819354e7ddc4a2545370dbbc80d144.obj,inf,inf
099,./099/Yurts_with_ethnic_decorations,0.4907642141246965,0.4867738199342324
099,./099/Millennium_Falcon,0.2079768350830908,0.27201602370998
099,./099/Smart_Home_Central_Hub,0.2092052359254055,0.2888659668381671
